Date, Open, High, Low, Close, Adj, Volume
Aug 02 2012,595.07,593.70,596.96,589.86,951.06K,0.66%
Aug 01 2012,591.14,597.63,600.87,589.91,1.30M,-1.53%
Jul 31 2012,600.31,596.14,603.01,591.91,1.98M,1.03%
Jul 30 2012,594.20,596.09,599.92,586.26,2.63M,0.46%
Jul 27 2012,591.45,586.48,593.82,580.81,1.84M,2.24%
Jul 26 2012,578.49,585.52,589.38,574.51,2.95M,-1.21%
Jul 25 2012,585.59,581.17,587.45,577.74,1.67M,0.33%
Jul 24 2012,583.66,583.15,588.24,577.84,1.65M,-0.42%
Jul 23 2012D,586.12,583.10,592.37,579.72,2.90M,-0.72%
Jul 20 2012,590.37,579.72,592.76,579.39,3.38M,1.84%
Jul 19 2012,579.72,580.69,584.07,576.95,1.34M,0.48%
Jul 18 2012,576.97,576.83,581.37,568.86,2.98M,0.79%
Jul 17 2012,572.44,587.93,590.83,567.27,6.38M,-1.78%
Jul 16 2012,582.79,602.89,607.84,580.64,3.62M,-3.37%
Jul 13 2012,603.09,614.86,619.79,600.00,7.22M,1.08%
Jul 12 2012,596.62,591.31,603.38,588.56,7.86M,-1.77%
Jul 11 2012,607.38,604.95,615.20,604.95,2.03M,-0.27%
Jul 10 2012,609.02,610.62,613.15,603.16,2.52M,0.18%
Jul 09 2012,607.91,600.96,610.40,600.17,1.91M,0.93%
Jul 06 2012,602.29,598.55,604.73,592.27,1.93M,0.58%
Jul 05 2012,598.84,602.34,602.34,596.23,1.52M,-0.58%
Jul 04 2012,602.34,600.24,603.13,594.47,1.30M,0.68%
Jul 03 2012,598.26,610.62,612.93,593.87,2.23M,-1.59%
Jul 02 2012,607.94,617.37,617.37,606.49,2.11M,-1.41%
Jun 29 2012,616.63,609.82,621.24,609.60,1.99M,1.48%
Jun 28 2012,607.65,601.90,610.09,596.74,1.89M,0.98%
Jun 27 2012,601.78,596.74,607.62,596.74,2.31M,0.94%
Jun 26 2012,596.18,587.69,597.10,587.47,1.11M,1.51%
Jun 25 2012,587.33,597.10,597.83,584.55,1.59M,-1.35%
Jun 22 2012,595.39,586.12,598.50,586.12,1.92M,0.77%
Jun 21 2012,590.85,600.99,604.34,583.59,4.16M,-2.30%
Jun 20 2012,604.73,614.96,614.96,600.14,1.75M,-1.66%
Jun 19 2012,614.94,606.71,617.50,605.84,1.77M,1.34%
Jun 18 2012,606.83,615.93,620.92,603.38,1.50M,-1.20%
Jun 15 2012,614.21,605.33,617.86,602.89,1.99M,1.47%
Jun 14 2012,605.31,602.89,608.93,600.96,1.47M,0.29%
Jun 13 2012,603.57,602.89,608.20,599.80,1.45M,0.18%
Jun 12 2012,602.46,589.43,604.82,589.43,1.09M,1.18%
Jun 11 2012,595.44,595.17,601.47,592.32,1.55M,0.22%
Jun 08 2012,594.16,594.30,599.80,590.90,2.40M,-0.75%
Jun 07 2012D,598.65,601.93,603.33,594.47,2.15M,-0.87%
Jun 06 2012,603.93,593.72,610.01,593.29,3.29M,2.01%
Jun 05 2012,592.03,586.00,594.16,586.00,2.06M,1.09%
Jun 04 2012,585.64,584.07,586.96,577.41,1.20M,-0.93%
Jun 01 2012,591.12,598.55,600.96,588.17,1.48M,-1.67%
May 31 2012,601.13,589.38,606.22,589.38,4.41M,0.39%
May 30 2012,598.81,594.33,606.76,594.33,1.58M,0.02%
May 29 2012,598.72,592.76,602.41,588.12,1.58M,1.28%
May 28 2012,591.16,590.83,593.72,586.51,790.19K,0.32%
May 25 2012,589.28,585.08,591.31,583.63,915.05K,-0.05%
May 24 2012,589.60,591.31,593.22,582.67,1.21M,-0.30%
May 23 2012,591.38,595.17,596.40,586.05,2.16M,0.09%
May 22 2012,590.85,589.38,598.55,585.52,2.36M,1.23%
May 21 2012,583.68,584.55,591.31,581.20,2.23M,-0.12%
May 18 2012,584.38,581.56,591.26,580.52,2.66M,-0.93%
May 17 2012,589.86,589.86,596.14,578.78,4.14M,-0.12%
May 16 2012,590.54,588.90,599.47,582.50,4.57M,-0.24%
May 15 2012,591.94,590.83,595.17,588.80,1.88M,0.03%
May 14 2012,591.77,592.42,595.65,588.90,2.57M,-0.39%
May 11 2012,594.08,590.83,597.05,589.47,2.75M,-0.15%
May 10 2012,594.95,591.57,599.42,591.31,2.99M,0.57%
May 09 2012,591.57,576.83,595.94,576.39,9.27M,2.07%
May 08 2012,579.58,591.31,595.99,577.14,9.63M,-5.70%
May 07 2012,614.60,608.20,617.13,602.60,2.63M,-0.28%
May 04 2012,616.31,617.86,625.22,609.68,3.57M,-0.21%
May 03 2012,617.62,609.51,619.84,607.50,3.36M,0.97%
May 02 2012,611.70,599.56,615.15,599.56,3.98M,1.66%
Apr 30 2012,601.74,581.17,603.38,581.17,4.60M,3.73%
Apr 28 2012,580.13,579.24,581.65,577.36,103.75K,-0.18%
Apr 27 2012,581.17,574.41,585.03,574.41,3.71M,0.78%
Apr 26 2012,576.66,564.76,580.16,562.11,5.48M,2.01%
Apr 25 2012,565.27,573.93,574.41,563.55,5.42M,-1.94%
Apr 24 2012,576.44,541.59,581.65,539.32,18.11M,12.21%
Apr 23 2012,513.71,528.05,532.13,505.70,2.84M,-2.22%
Apr 20 2012,525.40,527.71,534.81,520.06,2.45M,-1.31%
Apr 19 2012,532.40,531.41,534.25,526.68,1.77M,0.49%
Apr 18 2012,529.79,530.97,538.07,528.00,2.88M,0.62%
Apr 17 2012,526.55,523.73,528.53,518.32,2.47M,1.97%
Apr 16 2012,516.37,514.20,518.57,508.43,5.02M,0.13%
Apr 13 2012,515.69,526.80,533.24,512.27,8.99M,-5.59%
Apr 12 2012,546.25,550.40,554.14,545.02,2.11M,-0.57%
Apr 11 2012,549.36,554.96,557.52,547.96,1.78M,-1.57%
Apr 10 2012,558.10,562.97,567.49,556.19,1.53M,-0.68%
Apr 09 2012,561.91,564.76,573.45,559.09,1.58M,-1.22%
Apr 04 2012,568.84,564.28,574.32,563.31,2.17M,0.04%
Apr 03 2012,568.62,579.34,582.79,567.32,2.27M,-1.36%
Apr 02 2012,576.47,564.76,578.76,564.76,2.33M,2.18%
Mar 30 2012,564.18,552.93,567.54,552.93,2.54M,2.42%
Mar 29 2012,550.86,555.59,561.86,546.61,2.68M,-2.05%
Mar 28 2012,562.39,566.69,567.00,557.25,2.05M,-0.82%
Mar 27 2012,567.05,566.21,569.42,556.05,1.59M,1.13%
Mar 26 2012,560.71,568.14,572.00,557.04,3.05M,-1.94%
Mar 23 2012,571.83,567.17,575.33,562.25,3.16M,1.45%
Mar 22 2012,563.67,567.03,574.27,559.93,3.42M,-0.68%
Mar 21 2012,567.54,548.81,569.49,548.61,4.55M,3.61%
Mar 20 2012,547.79,544.97,552.69,540.63,3.68M,1.14%
Mar 19 2012,541.59,564.54,564.54,536.67,5.13M,-4.07%
Mar 16 2012,564.54,564.74,569.59,558.97,2.05M,0.50%
Mar 15 2012,561.72,559.45,565.22,552.69,4.28M,0.79%
Mar 14 2012,557.30,584.12,586.00,555.59,8.07M,-3.55%
Mar 13 2012,577.79,574.41,586.46,574.41,2.49M,0.67%
Mar 12 2012,573.96,586.92,588.34,571.13,2.24M,-1.61%
Mar 09 2012,583.37,592.27,592.27,580.67,2.23M,1.32%
Mar 07 2012,575.79,576.83,582.14,572.75,1.95M,-0.76%
Mar 06 2012,580.21,580.69,589.52,573.93,1.72M,-0.44%
Mar 05 2012,582.76,586.00,590.08,579.72,1.54M,-0.91%
Mar 03 2012,588.12,588.41,590.75,585.52,65.42K,0.09%
Mar 02 2012,587.57,591.79,592.27,582.62,2.31M,-0.19%
Mar 01 2012,588.70,590.34,592.25,584.09,1.57M,-0.19%
Feb 29 2012,589.84,598.55,598.55,585.15,3.06M,-0.37%
Feb 28 2012,592.06,605.91,608.40,588.46,3.97M,-2.04%
Feb 27 2012,604.37,617.37,617.83,601.25,1.86M,-1.41%
Feb 24 2012,613.03,607.72,618.27,606.88,2.35M,0.81%
Feb 23 2012,608.11,602.92,615.40,600.48,4.09M,0.60%
Feb 22 2012,604.51,596.14,611.51,593.24,3.14M,1.24%
Feb 21 2012,597.13,590.61,598.55,581.53,2.49M,0.68%
Feb 17 2012,593.12,596.06,605.31,589.38,4.10M,0.28%
Feb 16 2012,591.48,597.58,599.51,587.93,1.89M,-1.31%
Feb 15 2012,599.32,592.35,602.80,588.65,2.17M,1.77%
Feb 14 2012,588.90,591.31,593.51,586.48,1.83M,-0.46%
Feb 13 2012,591.65,589.96,597.56,586.00,1.63M,-0.62%
Feb 10 2012,595.36,592.76,597.58,585.03,2.32M,0.39%
Feb 09 2012,593.05,584.60,594.69,573.45,3.04M,0.73%
Feb 08 2012,588.73,587.16,592.20,584.55,3.63M,1.81%
Feb 07 2012,578.28,583.92,583.92,575.33,3.41M,0.35%
Feb 06 2012,576.27,571.37,579.27,566.38,3.43M,1.90%
Feb 03 2012,565.51,552.69,567.66,550.76,2.78M,2.05%
Feb 02 2012,554.14,548.35,556.39,545.60,3.39M,1.71%
Feb 01 2012,544.82,545.16,547.87,534.95,2.29M,-0.33%
Jan 31 2012,546.61,537.25,548.30,537.25,3.54M,1.86%
Jan 30 2012,536.64,532.18,540.12,531.33,2.60M,0.27%
Jan 27 2012,535.19,533.38,540.89,531.02,5.21M,0.98%
Jan 25 2012D,530.01,528.51,535.77,526.65,5.85M,0.85%
Jan 24 2012,525.52,525.18,528.56,520.35,2.64M,1.02%
Jan 23 2012,520.21,524.21,526.84,518.49,2.13M,-0.17%
Jan 20 2012,521.08,521.29,526.60,517.94,2.57M,0.37%
Jan 19 2012,519.17,524.70,525.61,514.27,4.16M,-0.06%
Jan 18 2012,519.46,521.32,529.19,504.57,11.67M,-2.52%
Jan 17 2012,532.88,540.58,542.89,528.07,3.70M,-0.49%
Jan 16 2012,535.51,523.25,537.73,520.79,3.05M,2.18%
Jan 13 2012,524.09,529.60,532.59,517.94,4.02M,-0.34%
Jan 12 2012,525.90,531.45,538.21,515.84,9.53M,-4.18%
Jan 11 2012,548.83,565.44,567.17,546.97,5.68M,-2.44%
Jan 10 2012,562.54,567.17,572.24,559.21,3.59M,-0.51%
Jan 09 2012,565.41,565.24,569.44,562.47,1.51M,-0.10%
Jan 07 2012,565.97,564.76,568.98,564.76,134.10K,0.27%
Jan 06 2012,564.47,562.83,573.62,558.39,2.12M,-0.22%
Jan 05 2012,565.73,566.11,572.00,563.48,2.55M,-0.08%
Jan 04 2012,566.21,581.61,581.65,564.42,2.39M,-2.05%
Jan 03 2012,578.08,571.16,584.02,569.59,2.71M,1.61%
Jan 02 2012,568.91,560.42,572.46,556.55,2.25M,1.55%
Dec 30 2011,560.25,568.62,570.79,558.24,1.55M,-0.43%
Dec 29 2011,562.68,561.62,568.67,559.69,1.59M,-0.30%
Dec 28 2011,564.37,568.96,571.30,562.78,1.20M,-0.87%
Dec 27 2011,569.32,572.19,574.41,564.76,983.90K,-0.75%
Dec 26 2011,573.64,558.56,574.51,556.80,2.23M,2.70%
Dec 23 2011,558.56,555.59,560.90,549.84,1.58M,0.47%
Dec 22 2011,555.93,556.07,561.79,547.50,2.09M,-0.60%
Dec 21 2011,559.31,555.11,562.83,541.81,3.12M,2.24%
Dec 20 2011,547.07,552.86,555.64,544.61,1.81M,-0.90%
Dec 19 2011,552.04,549.80,558.68,537.92,3.67M,-0.23%
Dec 16 2011,553.32,567.92,570.82,546.56,3.55M,-3.06%
Dec 15 2011,570.79,569.44,574.37,557.33,3.67M,0.00%
Dec 14 2011,570.77,569.83,573.93,564.76,3.35M,0.32%
Dec 13 2011,568.96,567.17,577.74,563.14,3.27M,-0.14%
Dec 12 2011,569.76,567.66,574.41,557.57,3.17M,0.68%
Dec 09 2011,565.92,560.42,570.94,560.42,2.76M,-0.44%
Dec 08 2011,568.43,564.76,573.93,563.38,3.33M,-0.17%
Dec 07 2011,569.37,569.59,575.81,566.50,2.64M,-0.12%
Dec 05 2011,570.05,565.97,571.47,561.16,1.53M,0.25%
Dec 02 2011,568.62,547.79,572.00,545.26,3.97M,3.81%
Dec 01 2011,547.77,550.28,554.41,543.62,2.48M,1.73%
Nov 30 2011,538.48,521.87,542.05,521.87,3.48M,2.04%
Nov 29 2011,527.74,527.59,533.82,524.31,2.55M,0.44%
Nov 28 2011,525.42,520.33,529.04,518.42,1.50M,2.31%
Nov 25 2011,513.55,523.73,525.13,510.26,2.14M,-2.55%
Nov 24 2011,527.01,512.63,529.23,504.42,3.77M,2.78%
Nov 23 2011,512.77,522.26,522.26,502.49,2.36M,-1.81%
Nov 22 2011,522.21,515.96,528.56,510.21,3.72M,1.37%
Nov 21 2011,515.14,523.73,525.32,511.71,2.87M,-1.78%
Nov 18 2011,524.50,533.75,535.70,519.53,2.79M,-2.56%
Nov 17 2011,538.28,538.21,542.31,534.64,1.39M,-0.19%
Nov 16 2011,539.30,543.52,546.80,533.48,1.87M,-0.64%
Nov 15 2011,542.75,543.06,549.77,540.63,1.47M,-0.35%
Nov 14 2011,544.68,550.28,558.00,542.80,2.33M,-0.23%
Nov 11 2011,545.93,535.80,550.76,534.47,3.63M,0.72%
Nov 09 2011,542.05,535.80,553.18,534.01,3.92M,1.60%
Nov 08 2011,533.51,529.04,538.12,529.04,1.69M,0.50%
Nov 04 2011,530.87,541.11,543.04,524.79,2.72M,-0.47%
Nov 03 2011,533.38,529.91,535.51,524.70,1.89M,-0.17%
Nov 02 2011,534.28,531.57,541.52,530.97,1.55M,-0.14%
Nov 01 2011,535.05,534.83,542.07,529.16,1.46M,-0.66%
Oct 31 2011,538.60,540.63,546.42,536.76,1.78M,-0.51%
Oct 28 2011,541.35,544.97,549.84,536.28,3.26M,2.34%
Oct 26 2011,528.99,533.38,535.80,527.76,411.92K,-0.25%
Oct 25 2011D,530.32,525.66,534.35,517.19,4.16M,1.75%
Oct 24 2011,521.20,511.66,527.25,511.42,3.27M,2.85%
Oct 21 2011,506.76,509.20,511.66,503.46,2.46M,0.47%
Oct 20 2011,504.37,500.08,505.39,497.33,2.25M,-0.39%
Oct 19 2011,506.33,503.46,508.96,499.69,3.83M,1.49%
Oct 18 2011,498.90,512.63,513.71,492.60,12.01M,-7.74%
Oct 17 2011,540.75,555.83,557.04,536.43,4.36M,-1.23%
Oct 14 2011,547.50,525.85,550.64,525.61,6.71M,3.80%
Oct 13 2011,527.47,529.28,533.36,521.37,5.41M,1.27%
Oct 12 2011,520.86,514.56,525.85,512.63,5.87M,3.67%
Oct 11 2011,502.42,518.90,520.35,499.35,4.48M,-2.24%
Oct 10 2011,513.93,505.87,518.42,505.87,3.85M,1.54%
Oct 07 2011,506.14,518.95,520.26,500.80,5.09M,0.48%
Oct 05 2011,503.72,509.01,513.11,502.49,3.42M,-0.23%
Oct 04 2011,504.88,501.24,511.18,496.75,4.72M,0.25%
Oct 03 2011,503.60,492.36,506.79,490.09,3.95M,0.58%
Sep 30 2011,500.71,506.79,513.59,498.68,2.69M,-2.27%
Sep 29 2011,512.36,503.58,515.52,499.93,5.38M,1.29%
Sep 28 2011,505.82,506.11,513.93,500.56,4.43M,0.71%
Sep 27 2011,502.27,489.36,504.42,485.60,3.96M,4.37%
Sep 26 2011,481.23,480.77,486.56,467.74,3.39M,0.67%
Sep 23 2011,478.02,476.91,489.94,474.13,4.56M,-0.41%
Sep 22 2011,480.00,493.80,499.11,476.04,3.14M,-4.71%
Sep 21 2011,503.70,515.50,515.50,500.51,2.74M,-1.36%
Sep 20 2011,510.67,493.37,513.59,493.37,3.49M,3.92%
Sep 19 2011,491.41,493.08,498.39,488.73,2.24M,-0.95%
Sep 16 2011,496.10,505.87,517.65,492.98,4.66M,-1.34%
Sep 15 2011,502.85,496.22,504.81,487.53,3.85M,2.62%
Sep 14 2011,489.99,483.18,496.70,479.68,4.75M,2.15%
Sep 13 2011,479.68,481.64,494.29,477.27,3.80M,0.82%
Sep 12 2011,475.80,482.70,484.56,472.40,3.30M,-2.99%
Sep 09 2011,490.45,502.01,507.61,487.84,5.06M,-1.93%
Sep 08 2011,500.10,498.63,509.23,496.70,4.89M,0.49%
Sep 07 2011,497.66,499.16,506.84,494.77,4.43M,-0.28%
Sep 06 2011,499.06,491.39,502.97,485.11,4.76M,0.60%
Sep 05 2011,496.07,490.33,498.73,481.95,3.79M,0.55%
Sep 02 2011,493.37,517.94,518.78,488.49,4.41M,-1.95%
Aug 30 2011,503.17,497.18,506.98,494.36,5.97M,2.24%
Aug 29 2011,492.16,465.37,494.29,465.37,5.59M,7.50%
Aug 26 2011,457.82,459.10,467.98,453.74,3.58M,-0.20%
Aug 25 2011,458.76,468.08,469.67,452.77,4.45M,-1.27%
Aug 24 2011,464.65,472.08,472.08,460.98,3.19M,-1.94%
Aug 23 2011,473.82,444.50,476.91,444.25,4.87M,6.92%
Aug 22 2011,443.14,448.43,448.91,435.40,3.53M,-1.18%
Aug 19 2011,448.41,455.19,457.09,436.84,5.44M,-3.47%
Aug 18 2011,464.53,485.55,487.19,462.43,3.62M,-3.75%
Aug 17 2011,482.65,470.39,487.24,468.22,4.56M,2.70%
Aug 16 2011,469.96,466.77,472.25,461.49,2.98M,2.79%
Aug 12 2011,457.19,478.14,478.79,452.53,4.17M,-3.19%
Aug 11 2011,472.25,473.05,474.69,464.84,2.90M,-0.58%
Aug 10 2011,475.00,482.22,488.49,470.05,5.95M,1.99%
Aug 09 2011,465.71,465.81,475.56,457.46,8.16M,-4.03%
Aug 08 2011,485.28,488.11,498.80,481.06,6.55M,-4.97%
Aug 05 2011,510.67,518.01,518.42,496.22,5.27M,-3.46%
Aug 04 2011,528.97,535.82,540.38,526.68,3.05M,-1.31%
Aug 03 2011,535.97,540.63,543.38,528.73,3.06M,-1.80%
Aug 02 2011,545.77,545.69,547.38,541.71,2.03M,-0.41%
Aug 01 2011,547.99,551.44,555.06,543.09,1.98M,-0.15%
Jul 29 2011,548.83,546.90,551.24,541.42,1.72M,0.66%
Jul 28 2011D,545.23,550.28,552.64,540.77,4.09M,-1.54%
Jul 27 2011,553.73,554.60,557.35,549.39,2.02M,0.22%
Jul 26 2011,552.52,550.18,556.05,544.12,3.97M,0.42%
Jul 25 2011,550.23,547.87,552.21,542.15,4.74M,0.57%
Jul 22 2011,547.09,543.88,550.91,543.76,2.09M,0.97%
Jul 21 2011,541.86,546.42,546.66,540.65,1.85M,-0.87%
Jul 20 2011,546.63,555.11,555.98,543.04,2.81M,-0.67%
Jul 19 2011,550.30,541.40,554.21,540.75,2.20M,1.33%
Jul 18 2011,543.06,554.14,556.07,541.74,3.13M,-1.83%
Jul 15 2011,553.20,563.79,568.57,550.81,7.28M,1.99%
Jul 14 2011,542.41,555.11,559.26,540.19,6.94M,-2.21%
Jul 13 2011,554.65,555.11,563.79,545.93,3.95M,0.32%
Jul 12 2011,552.86,548.20,554.53,536.81,4.08M,-0.98%
Jul 11 2011,558.32,564.76,568.53,553.47,1.82M,-1.28%
Jul 08 2011,565.56,577.31,581.65,564.40,3.41M,-2.03%
Jul 07 2011,577.26,571.08,579.24,571.08,2.60M,1.11%
Jul 06 2011,570.94,568.74,575.81,565.58,1.49M,0.28%
Jul 05 2011,569.32,574.32,574.90,566.40,2.06M,-0.53%
Jul 04 2011,572.34,575.86,579.24,569.59,1.60M,-0.52%
Jul 01 2011,575.33,578.28,578.28,569.44,1.92M,0.65%
Jun 30 2011,571.61,564.66,575.38,563.31,5.17M,1.23%
Jun 29 2011,564.69,557.37,569.06,557.37,2.96M,1.37%
Jun 28 2011,557.04,559.93,560.90,548.18,2.13M,0.30%
Jun 27 2011,555.40,541.59,557.37,541.59,3.13M,1.13%
Jun 24 2011,549.19,530.97,550.64,530.49,4.15M,3.71%
Jun 23 2011,529.52,522.19,531.45,516.54,2.43M,1.24%
Jun 22 2011,523.01,538.69,539.13,521.32,3.57M,-2.10%
Jun 21 2011,534.23,518.90,536.14,513.21,3.43M,3.50%
Jun 20 2011,516.15,538.21,540.14,510.70,5.31M,-3.60%
Jun 17 2011,535.41,557.52,558.49,532.90,3.79M,-3.64%
Jun 16 2011,555.66,571.04,572.44,554.26,2.34M,-2.80%
Jun 15 2011,571.64,572.48,581.65,570.19,2.81M,-0.57%
Jun 14 2011,574.92,568.62,576.78,568.62,2.13M,1.34%
Jun 13 2011,567.32,574.03,574.66,565.99,3.23M,-1.17%
Jun 10 2011,574.03,572.75,578.03,572.05,3.77M,0.24%
Jun 09 2011,572.65,567.17,576.25,567.17,2.69M,0.42%
Jun 08 2011D,570.26,565.68,572.00,561.62,2.13M,0.18%
Jun 07 2011,569.25,561.38,571.11,558.97,1.84M,1.28%
Jun 06 2011,562.03,550.28,563.79,550.28,1.36M,1.06%
Jun 03 2011,556.12,562.83,567.17,555.11,1.37M,-1.34%
Jun 02 2011,563.67,559.40,565.73,558.32,1.70M,-0.65%
Jun 01 2011,567.37,558.49,568.14,558.49,982.39K,1.58%
May 31 2011,558.56,557.52,568.48,555.15,2.64M,0.45%
May 30 2011,556.05,555.59,559.91,551.39,1.14M,0.65%
May 27 2011,552.48,554.41,555.06,548.49,1.29M,0.78%
May 26 2011,548.23,549.80,551.73,540.63,2.06M,0.63%
May 25 2011,544.78,554.67,555.06,540.63,1.87M,-1.85%
May 24 2011,555.06,561.21,566.11,549.87,1.68M,-1.43%
May 23 2011,563.09,561.86,565.00,555.11,2.02M,-0.72%
May 20 2011,567.17,566.57,571.23,561.50,2.05M,0.87%
May 19 2011,562.27,562.35,564.76,558.00,2.05M,0.85%
May 18 2011,557.54,551.37,560.66,551.37,2.23M,1.17%
May 17 2011,551.10,541.61,554.72,541.61,1.39M,0.94%
May 16 2011,545.98,541.11,553.85,540.63,2.23M,0.35%
May 13 2011,544.05,536.76,551.39,536.76,2.37M,1.38%
May 12 2011,536.64,547.33,547.33,535.00,2.54M,-2.50%
May 11 2011,550.40,549.80,555.93,543.57,1.46M,0.03%
May 10 2011,550.23,546.90,559.91,544.49,1.53M,0.38%
May 09 2011,548.13,555.11,556.05,542.80,1.01M,-1.17%
May 06 2011,554.60,540.63,556.80,540.50,2.41M,3.05%
May 05 2011,538.21,552.69,552.69,534.88,1.89M,-1.94%
May 04 2011,548.86,553.18,553.18,538.28,2.72M,-0.12%
May 03 2011,549.53,560.90,560.90,545.93,2.12M,-1.73%
May 02 2011,559.19,564.76,568.38,556.31,1.54M,-0.62%
Apr 29 2011,562.66,565.73,565.73,555.23,1.87M,0.60%
Apr 28 2011,559.28,569.66,571.28,557.81,2.85M,-1.86%
Apr 27 2011,569.88,576.80,576.80,567.68,1.77M,-0.71%
Apr 26 2011,573.93,579.24,580.21,569.76,3.16M,-0.74%
Apr 25 2011,578.20,577.79,581.17,566.04,4.19M,0.48%
Apr 21 2011,575.43,599.03,601.35,565.17,17.33M,-2.18%
Apr 20 2011,588.27,569.49,590.83,569.37,5.34M,4.64%
Apr 19 2011,562.20,552.50,564.47,550.28,3.12M,1.76%
Apr 18 2011,552.50,578.28,585.28,550.30,7.77M,-3.93%
Apr 15 2011,575.09,587.40,588.85,569.59,7.57M,-1.55%
Apr 13 2011,584.12,567.17,589.57,566.84,3.76M,2.69%
Apr 11 2011,568.81,569.66,576.83,567.32,2.26M,-1.47%
Apr 08 2011,577.31,577.74,586.00,571.88,1.98M,-0.27%
Apr 07 2011,578.86,588.90,588.90,576.90,2.15M,-1.85%
Apr 06 2011,589.79,598.07,601.90,586.07,2.42M,-1.45%
Apr 05 2011,598.48,586.51,600.46,581.05,2.89M,2.20%
Apr 04 2011,585.61,572.00,586.96,571.52,2.31M,2.80%
Apr 01 2011,569.66,572.00,578.64,565.99,1.80M,-0.32%
Mar 31 2011,571.47,556.07,578.28,556.07,7.39M,2.77%
Mar 30 2011,556.05,554.14,561.86,552.64,2.29M,1.16%
Mar 29 2011,549.65,540.63,556.02,540.21,3.16M,1.68%
Mar 28 2011,540.58,542.48,543.86,534.83,2.25M,0.02%
Mar 25 2011,540.46,539.10,544.73,532.78,4.15M,2.40%
Mar 24 2011,527.79,516.97,528.82,516.49,3.09M,2.73%
Mar 23 2011,513.76,516.97,516.97,510.34,4.35M,-0.48%
Mar 22 2011,516.25,518.95,521.32,513.11,2.66M,-0.12%
Mar 21 2011,516.88,526.87,526.87,514.80,2.62M,-1.10%
Mar 18 2011,522.64,527.83,535.32,519.43,2.21M,-1.39%
Mar 17 2011,530.01,533.38,540.09,527.42,2.06M,-1.51%
Mar 16 2011,538.14,527.11,542.29,526.70,2.68M,2.30%
Mar 15 2011,526.05,518.90,528.77,514.39,3.41M,-0.71%
Mar 14 2011,529.79,516.97,531.94,510.89,3.25M,1.90%
Mar 11 2011,519.89,530.97,532.13,513.26,5.01M,-2.84%
Mar 10 2011,535.10,541.59,541.59,530.97,1.87M,-1.61%
Mar 09 2011,543.86,541.86,549.31,539.90,2.42M,0.81%
Mar 08 2011,539.51,533.46,544.87,533.46,3.95M,0.85%
Mar 07 2011,534.95,542.56,543.04,528.29,4.18M,-2.40%
Mar 04 2011,548.13,561.55,561.55,546.66,2.06M,-1.27%
Mar 03 2011,555.20,540.58,557.52,534.35,3.45M,2.28%
Mar 01 2011,542.80,537.25,546.42,529.81,3.17M,1.28%
Feb 28 2011,535.92,531.55,554.26,530.97,3.23M,0.02%
Feb 25 2011,535.82,533.53,539.18,525.30,3.07M,-0.16%
Feb 24 2011,536.67,540.14,549.68,526.77,5.38M,-1.22%
Feb 23 2011,543.30,544.56,552.67,542.12,1.88M,-1.16%
Feb 22 2011,549.68,541.90,554.00,540.63,3.31M,0.01%
Feb 21 2011,549.60,526.14,554.14,510.79,5.66M,4.49%
Feb 18 2011,526.00,535.92,546.61,522.33,4.08M,-1.76%
Feb 17 2011,535.41,533.38,537.95,527.30,1.48M,1.16%
Feb 16 2011,529.28,533.38,535.65,521.80,2.46M,-0.11%
Feb 15 2011,529.86,540.14,540.14,519.65,3.63M,-1.31%
Feb 14 2011,536.91,526.63,540.63,524.70,2.46M,2.08%
Feb 11 2011,525.95,523.30,533.00,509.68,2.95M,-0.11%
Feb 10 2011,526.51,530.97,537.97,517.46,4.55M,-0.69%
Feb 09 2011,530.15,541.83,545.26,523.10,6.01M,-2.38%
Feb 08 2011,543.09,546.42,555.06,539.90,5.29M,-0.53%
Feb 07 2011,546.01,566.45,566.45,543.76,2.58M,-1.54%
Feb 04 2011,554.53,567.66,571.08,550.40,3.46M,-2.95%
Feb 03 2011,571.37,571.86,577.17,565.07,1.88M,0.11%
Feb 02 2011,570.77,564.76,578.71,561.07,3.94M,2.81%
Feb 01 2011,555.18,562.35,562.35,546.90,4.21M,-0.81%
Jan 31 2011,559.69,564.28,564.28,544.75,5.94M,-1.85%
Jan 28 2011,570.24,576.83,580.98,562.47,3.01M,-1.50%
Jan 27 2011D,578.95,573.23,584.04,570.36,4.71M,0.91%
Jan 25 2011,573.71,586.39,588.56,569.59,2.47M,-1.71%
Jan 24 2011,583.68,579.24,588.90,578.40,2.02M,-0.20%
Jan 21 2011,584.86,584.07,588.90,581.17,2.60M,-0.05%
Jan 20 2011,585.13,569.59,588.29,569.59,4.55M,1.61%
Jan 19 2011,575.86,580.91,583.59,572.00,2.95M,-0.79%
Jan 18 2011,580.47,566.69,583.54,562.03,8.48M,5.73%
Jan 17 2011,549.02,541.20,553.44,540.63,3.00M,1.54%
Jan 14 2011,540.70,545.40,555.11,540.63,3.15M,-0.36%
Jan 13 2011,542.68,544.95,557.98,538.79,5.59M,-1.03%
Jan 12 2011,548.32,535.75,555.88,534.83,3.16M,3.41%
Jan 11 2011,530.25,542.07,548.13,525.08,3.77M,-2.87%
Jan 10 2011,545.89,553.90,554.62,541.11,3.95M,-1.03%
Jan 07 2011,551.56,567.66,572.89,549.39,2.53M,-2.48%
Jan 06 2011,565.58,563.79,570.55,556.60,2.85M,1.10%
Jan 05 2011,559.43,552.81,562.78,551.12,3.07M,1.24%
